filename,label,split
aug_130_1306347376079_D_cardiac_pcgmix_plus_215_1308245664733_B1_alpha0.56_optimal_72.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.65_basic_175.npy,extra_systole,train
aug_128_1306344005749_A_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.66_basic_128.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_198_1308141739338_B_alpha0.55_optimal_115.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.35_basic_187.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_229_1308594979317_B_alpha0.35_basic_130.npy,extra_systole,train
202_1308145175747_C2.npy,extra_systole,train
aug_154_1306935608852_D2_cardiac_pcgmix_plus_130_1306347376079_D_alpha0.54_basic_155.npy,extra_systole,train
209_1308162216750_D.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_209_1308162216750_D_alpha0.33_optimal_184.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_235_1308749032454_B_alpha0.42_optimal_51.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_194_1308139824187_B_alpha0.38_optimal_118.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_235_1308749032454_B_alpha0.53_optimal_186.npy,extra_systole,train
aug_148_1306768801551_B_cardiac_pcgmix_plus_163_1307104470471_C_alpha0.52_optimal_1.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_216_1308245839516_B_alpha0.64_optimal_25.npy,extra_systole,train
aug_210_1308162935880_C_cardiac_pcgmix_plus_198_1308141739338_B_alpha0.34_basic_117.npy,extra_systole,train
aug_261_1309353556003_C_cardiac_pcgmix_plus_153_1306848820671_C_alpha0.55_basic_52.npy,extra_systole,train
aug_127_1306764300147_C2_cardiac_pcgmix_plus_274_1311075637574_A_alpha0.41_optimal_137.npy,extra_systole,train
202_1308145175747_C1.npy,extra_systole,train
aug_207_1308159792607_B_cardiac_pcgmix_plus_209_1308162216750_D_alpha0.44_optimal_193.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.39_optimal_78.npy,extra_systole,train
aug_215_1308245664733_B_cardiac_pcgmix_plus_191_1308077299430_A_alpha0.33_basic_48.npy,extra_systole,train
aug_202_1308145175747_C1_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.50_basic_206.npy,extra_systole,train
aug_298_1311685888900_C_cardiac_pcgmix_plus_261_1309353556003_C_alpha0.58_basic_19.npy,extra_systole,train
224_1308337157445_B.npy,extra_systole,train
aug_154_1306935608852_D2_cardiac_pcgmix_plus_194_1308139824187_B_alpha0.32_basic_7.npy,extra_systole,train
148_1306768801551_B.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.67_optimal_84.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_148_1306768801551_B_alpha0.63_optimal_125.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_207_1308159792607_B_alpha0.70_optimal_109.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.53_optimal_64.npy,extra_systole,train
aug_138_1306762146980_B_cardiac_pcgmix_plus_202_1308145175747_C2_alpha0.40_optimal_53.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_216_1308245839516_B_alpha0.67_basic_127.npy,extra_systole,train
aug_210_1308162935880_C_cardiac_pcgmix_plus_202_1308145175747_C2_alpha0.54_optimal_15.npy,extra_systole,train
aug_224_1308337157445_B_cardiac_pcgmix_plus_198_1308141739338_B1_alpha0.66_optimal_203.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_144_1306522408528_B1_alpha0.58_optimal_90.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.57_basic_209.npy,extra_systole,train
aug_207_1308159792607_B_cardiac_pcgmix_plus_216_1308245839516_B_alpha0.54_optimal_204.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_202_1308145175747_C2_alpha0.62_optimal_188.npy,extra_systole,train
aug_190_1308076920011_C_cardiac_pcgmix_plus_215_1308245664733_B1_alpha0.50_basic_182.npy,extra_systole,train
aug_148_1306768801551_B_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.40_optimal_211.npy,extra_systole,train
198_1308141739338_B1.npy,extra_systole,train
aug_202_1308145175747_C2_cardiac_pcgmix_plus_191_1308077299430_A_alpha0.54_optimal_59.npy,extra_systole,train
aug_194_1308139824187_B_cardiac_pcgmix_plus_144_1306522408528_B1_alpha0.51_basic_65.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_207_1308159792607_B_alpha0.69_basic_88.npy,extra_systole,train
aug_153_1306848820671_C_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.43_optimal_8.npy,extra_systole,train
aug_261_1309353556003_C_cardiac_pcgmix_plus_198_1308141739338_B1_alpha0.37_basic_100.npy,extra_systole,train
aug_130_1306347376079_D_cardiac_pcgmix_plus_198_1308141739338_B_alpha0.65_basic_83.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_265_1309367698923_C_alpha0.54_optimal_169.npy,extra_systole,train
216_1308245839516_B.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_194_1308139824187_B_alpha0.50_basic_28.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.57_basic_69.npy,extra_systole,train
aug_198_1308141739338_B1_cardiac_pcgmix_plus_294_1311681084248_C_alpha0.47_optimal_157.npy,extra_systole,train
aug_274_1311075637574_A_cardiac_pcgmix_plus_127_1306764300147_C2_alpha0.30_basic_180.npy,extra_systole,train
235_1308749032454_B.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_128_1306344005749_A_alpha0.53_optimal_47.npy,extra_systole,train
aug_274_1311075637574_A_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.50_basic_61.npy,extra_systole,train
aug_194_1308139824187_B_cardiac_pcgmix_plus_215_1308245664733_B_alpha0.60_optimal_195.npy,extra_systole,train
128_1306344005749_A.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_190_1308076920011_C_alpha0.36_optimal_129.npy,extra_systole,train
220_1308250132896_B.npy,extra_systole,train
198_1308141739338_B.npy,extra_systole,train
aug_144_1306522408528_B1_cardiac_pcgmix_plus_294_1311681084248_C_alpha0.64_basic_166.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_127_1306764300147_C2_alpha0.61_basic_139.npy,extra_systole,train
179_1307990076841_C.npy,extra_systole,train
aug_144_1306522408528_B_cardiac_pcgmix_plus_198_1308141739338_B_alpha0.41_optimal_42.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_210_1308162935880_C_alpha0.35_basic_167.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.44_basic_174.npy,extra_systole,train
aug_144_1306522408528_B1_cardiac_pcgmix_plus_128_1306344005749_A_alpha0.34_basic_160.npy,extra_systole,train
aug_128_1306344005749_A_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.43_basic_152.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.39_optimal_191.npy,extra_systole,train
aug_144_1306522408528_B1_cardiac_pcgmix_plus_198_1308141739338_B1_alpha0.44_optimal_45.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_127_1306764300147_C2_alpha0.70_optimal_150.npy,extra_systole,train
aug_198_1308141739338_B_cardiac_pcgmix_plus_148_1306768801551_B_alpha0.51_basic_183.npy,extra_systole,train
aug_128_1306344005749_A_cardiac_pcgmix_plus_144_1306522408528_B1_alpha0.61_basic_95.npy,extra_systole,train
aug_215_1308245664733_B1_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.59_optimal_85.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_144_1306522408528_B_alpha0.31_basic_98.npy,extra_systole,train
265_1309367698923_C.npy,extra_systole,train
aug_215_1308245664733_B1_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.66_optimal_106.npy,extra_systole,train
aug_127_1306764300147_C2_cardiac_pcgmix_plus_229_1308594979317_B_alpha0.63_optimal_113.npy,extra_systole,train
aug_294_1311681084248_C_cardiac_pcgmix_plus_209_1308162216750_D_alpha0.39_basic_114.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.58_basic_43.npy,extra_systole,train
aug_198_1308141739338_B_cardiac_pcgmix_plus_144_1306522408528_B_alpha0.40_basic_143.npy,extra_systole,train
aug_224_1308337157445_B_cardiac_pcgmix_plus_235_1308749032454_B_alpha0.31_optimal_185.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.41_optimal_29.npy,extra_systole,train
aug_130_1306347376079_D_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.65_optimal_92.npy,extra_systole,train
aug_298_1311685888900_C_cardiac_pcgmix_plus_191_1308077299430_A_alpha0.57_basic_34.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_215_1308245664733_B_alpha0.48_basic_86.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.44_basic_171.npy,extra_systole,train
aug_237_1308750231222_A_cardiac_pcgmix_plus_198_1308141739338_B1_alpha0.35_optimal_60.npy,extra_systole,train
aug_198_1308141739338_B1_cardiac_pcgmix_plus_216_1308245839516_B_alpha0.65_optimal_197.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_179_1307990076841_C_alpha0.39_optimal_37.npy,extra_systole,train
aug_190_1308076920011_C_cardiac_pcgmix_plus_202_1308145175747_C2_alpha0.69_basic_16.npy,extra_systole,train
261_1309353556003_C.npy,extra_systole,train
aug_154_1306935608852_D2_cardiac_pcgmix_plus_215_1308245664733_B_alpha0.47_optimal_23.npy,extra_systole,train
aug_215_1308245664733_B_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.63_basic_58.npy,extra_systole,train
aug_210_1308162935880_C_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.47_basic_189.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_215_1308245664733_B_alpha0.40_basic_13.npy,extra_systole,train
aug_144_1306522408528_B_cardiac_pcgmix_plus_148_1306768801551_B_alpha0.68_optimal_97.npy,extra_systole,train
aug_138_1306762146980_B_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.65_basic_26.npy,extra_systole,train
aug_298_1311685888900_C_cardiac_pcgmix_plus_202_1308145175747_C2_alpha0.42_basic_77.npy,extra_systole,train
aug_144_1306522408528_B_cardiac_pcgmix_plus_163_1307104470471_C_alpha0.53_optimal_132.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_198_1308141739338_B_alpha0.67_basic_75.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.56_basic_6.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_202_1308145175747_C1_alpha0.44_basic_36.npy,extra_systole,train
210_1308162935880_C.npy,extra_systole,train
aug_210_1308162935880_C_cardiac_pcgmix_plus_220_1308250132896_B_alpha0.50_basic_119.npy,extra_systole,train
aug_274_1311075637574_A_cardiac_pcgmix_plus_253_1309350256198_B_alpha0.45_optimal_123.npy,extra_systole,train
274_1311075637574_A.npy,extra_systole,train
207_1308159792607_B.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_253_1309350256198_B_alpha0.30_optimal_30.npy,extra_systole,train
aug_198_1308141739338_B1_cardiac_pcgmix_plus_298_1311685888900_C_alpha0.64_basic_135.npy,extra_systole,train
294_1311681084248_C.npy,extra_systole,train
aug_138_1306762146980_B_cardiac_pcgmix_plus_224_1308337157445_B_alpha0.66_optimal_62.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_190_1308076920011_C_alpha0.31_optimal_76.npy,extra_systole,train
191_1308077299430_A.npy,extra_systole,train
163_1307104470471_C.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_191_1308077299430_A_alpha0.53_optimal_17.npy,extra_systole,train
aug_190_1308076920011_C_cardiac_pcgmix_plus_153_1306848820671_C_alpha0.49_basic_14.npy,extra_systole,train
aug_235_1308749032454_B_cardiac_pcgmix_plus_274_1311075637574_A_alpha0.51_basic_190.npy,extra_systole,train
aug_215_1308245664733_B_cardiac_pcgmix_plus_163_1307104470471_C_alpha0.65_optimal_94.npy,extra_systole,train
aug_148_1306768801551_B_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.60_optimal_9.npy,extra_systole,train
aug_220_1308250132896_B_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.69_optimal_40.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_235_1308749032454_B_alpha0.58_basic_108.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_190_1308076920011_C_alpha0.60_optimal_38.npy,extra_systole,train
130_1306347376079_D.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_207_1308159792607_B_alpha0.47_optimal_57.npy,extra_systole,train
aug_128_1306344005749_A_cardiac_pcgmix_plus_130_1306347376079_D_alpha0.55_optimal_192.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.49_optimal_10.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_148_1306768801551_B_alpha0.43_optimal_3.npy,extra_systole,train
138_1306762146980_B.npy,extra_systole,train
aug_237_1308750231222_A_cardiac_pcgmix_plus_265_1309367698923_C_alpha0.69_optimal_111.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_224_1308337157445_B_alpha0.48_basic_70.npy,extra_systole,train
127_1306764300147_C2.npy,extra_systole,train
298_1311685888900_C.npy,extra_systole,train
aug_198_1308141739338_B_cardiac_pcgmix_plus_153_1306848820671_C_alpha0.33_optimal_140.npy,extra_systole,train
aug_274_1311075637574_A_cardiac_pcgmix_plus_163_1307104470471_C_alpha0.59_basic_158.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_127_1306764300147_C2_alpha0.38_basic_73.npy,extra_systole,train
aug_153_1306848820671_C_cardiac_pcgmix_plus_294_1311681084248_C_alpha0.43_basic_141.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_190_1308076920011_C_alpha0.69_basic_71.npy,extra_systole,train
aug_144_1306522408528_B1_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.31_basic_55.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_198_1308141739338_B1_alpha0.47_basic_177.npy,extra_systole,train
aug_294_1311681084248_C_cardiac_pcgmix_plus_229_1308594979317_B_alpha0.39_basic_2.npy,extra_systole,train
aug_237_1308750231222_A_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.33_basic_56.npy,extra_systole,train
aug_198_1308141739338_B1_cardiac_pcgmix_plus_261_1309353556003_C_alpha0.51_basic_93.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_265_1309367698923_C_alpha0.37_optimal_170.npy,extra_systole,train
aug_224_1308337157445_B_cardiac_pcgmix_plus_265_1309367698923_C_alpha0.68_basic_12.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_229_1308594979317_B_alpha0.34_optimal_22.npy,extra_systole,train
aug_202_1308145175747_C1_cardiac_pcgmix_plus_128_1306344005749_A_alpha0.43_optimal_210.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_144_1306522408528_B1_alpha0.35_basic_46.npy,extra_systole,train
aug_237_1308750231222_A_cardiac_pcgmix_plus_294_1311681084248_C_alpha0.44_basic_41.npy,extra_systole,train
aug_294_1311681084248_C_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.56_basic_105.npy,extra_systole,train
aug_298_1311685888900_C_cardiac_pcgmix_plus_154_1306935608852_D2_alpha0.52_basic_82.npy,extra_systole,train
aug_274_1311075637574_A_cardiac_pcgmix_plus_198_1308141739338_B_alpha0.54_optimal_214.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_224_1308337157445_B_alpha0.58_basic_134.npy,extra_systole,train
aug_215_1308245664733_B1_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.64_basic_142.npy,extra_systole,train
aug_235_1308749032454_B_cardiac_pcgmix_plus_127_1306764300147_C2_alpha0.69_optimal_164.npy,extra_systole,train
aug_216_1308245839516_B_cardiac_pcgmix_plus_148_1306768801551_B_alpha0.70_optimal_154.npy,extra_systole,train
144_1306522408528_B1.npy,extra_systole,train
aug_198_1308141739338_B_cardiac_pcgmix_plus_253_1309350256198_B_alpha0.32_optimal_162.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_194_1308139824187_B_alpha0.70_basic_66.npy,extra_systole,train
aug_229_1308594979317_B_cardiac_pcgmix_plus_261_1309353556003_C_alpha0.65_optimal_44.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_144_1306522408528_B_alpha0.61_basic_24.npy,extra_systole,train
aug_210_1308162935880_C_cardiac_pcgmix_plus_237_1308750231222_A_alpha0.33_optimal_201.npy,extra_systole,train
aug_261_1309353556003_C_cardiac_pcgmix_plus_294_1311681084248_C_alpha0.49_optimal_126.npy,extra_systole,train
aug_130_1306347376079_D_cardiac_pcgmix_plus_190_1308076920011_C_alpha0.44_basic_178.npy,extra_systole,train
190_1308076920011_C.npy,extra_systole,train
aug_127_1306764300147_C2_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.41_optimal_176.npy,extra_systole,train
153_1306848820671_C.npy,extra_systole,train
aug_202_1308145175747_C2_cardiac_pcgmix_plus_215_1308245664733_B1_alpha0.46_optimal_54.npy,extra_systole,train
229_1308594979317_B.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_224_1308337157445_B_alpha0.43_basic_101.npy,extra_systole,train
aug_198_1308141739338_B_cardiac_pcgmix_plus_163_1307104470471_C_alpha0.51_optimal_146.npy,extra_systole,train
aug_265_1309367698923_C_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.42_basic_33.npy,extra_systole,train
aug_274_1311075637574_A_cardiac_pcgmix_plus_138_1306762146980_B_alpha0.64_optimal_96.npy,extra_systole,train
237_1308750231222_A.npy,extra_systole,train
aug_138_1306762146980_B_cardiac_pcgmix_plus_130_1306347376079_D_alpha0.45_optimal_202.npy,extra_systole,train
aug_253_1309350256198_B_cardiac_pcgmix_plus_163_1307104470471_C_alpha0.54_optimal_49.npy,extra_systole,train
215_1308245664733_B1.npy,extra_systole,train
aug_190_1308076920011_C_cardiac_pcgmix_plus_224_1308337157445_B_alpha0.44_basic_20.npy,extra_systole,train
aug_215_1308245664733_B_cardiac_pcgmix_plus_274_1311075637574_A_alpha0.33_optimal_172.npy,extra_systole,train
aug_163_1307104470471_C_cardiac_pcgmix_plus_261_1309353556003_C_alpha0.63_optimal_133.npy,extra_systole,train
aug_191_1308077299430_A_cardiac_pcgmix_plus_249_1309202052376_C_alpha0.54_basic_199.npy,extra_systole,train
249_1309202052376_C.npy,extra_systole,train
aug_128_1306344005749_A_cardiac_pcgmix_plus_191_1308077299430_A_alpha0.48_basic_200.npy,extra_systole,train
aug_179_1307990076841_C_cardiac_pcgmix_plus_265_1309367698923_C_alpha0.34_optimal_63.npy,extra_systole,train
aug_249_1309202052376_C_cardiac_pcgmix_plus_215_1308245664733_B1_alpha0.53_optimal_112.npy,extra_systole,train
